"Date","Advertiser ID","Advertiser","Country","Time Zone","Order ID","External Order ID","Order Name","Order Start Date","Order End Date","Order Currency","Order Budget","Line Item ID","Line Item","External Line Item ID","Line Item Start Date","Line Item End Date","Line Item Budget","Creative ID","Creative","Size","Supply Cost","AAP Platform Fee","Agency Fee","AAP Audience Fee","3p Fee - Integral Ad Science","3p Fee - Integral Ad Science (absorbed)","3p Fee - DoubleVerify","3p Fee - DoubleVerify (absorbed)","3p Fee - Doubleclick Campaign Manager","3p Fee - Doubleclick Campaign Manager (absorbed)","3p Fee - ComScore","3p Fee - ComScore (absorbed)","3p Fee - CPM 1","3p Fee - CPM 1 (absorbed)","3p Fee - CPM 2","3p Fee - CPM 2 (absorbed)","3p Fee - CPM 3","3p Fee - CPM 3 (absorbed)","3p Fee - Automotive","3p Fee - Automotive (absorbed)","Total 3p Fees","Total Cost","Impressions","CPM","Clickthroughs","CTR","CPC","Interactions","Interaction Rate","Video Impression","Video Click","Video Creative View","Video End State Click","Video Start","Video First Quartile","Video Midpoint","Video Third Quartile","Video Complete","Video Pause","Video Resume","Video Replay","Video Skip Back","Video Skip Forward","Video Mute","Video Unmute","Mobile Ad Close","Mobile Call To Action","Mobile Video Start","Mobile Video Stop","DPV","DPVR","DPV - Views","DPV - Clicks","CPDPV","PRPV","PRPVR","PRPV - Views","PRPV - Clicks","CPPRPV","ATL","ATLR","ATL - Views","ATL - Clicks","CPATL","ATC","ATCR","ATC - Views","ATC - Clicks","CPATC","Purchase","Purchase Rate","Purchase - Views","Purchase - Clicks","Cost Per Purchase","Total Pixel Events","Total Pixel Rate","Total Pixel Events - Views","Total Pixel Events - Clicks","Cost Per Pixel Event"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","6201320160002","Crucial Fans","","03-Apr-2017","30-Apr-2017","4940.00","6023381310002","AOD_Mac_Lovers_Performance_UK_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","6201320160002","Crucial Fans","","03-Apr-2017","30-Apr-2017","4940.00","6279890170002","AOD_Mac_Lovers_Value_UK_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","2232018310902","AOD_Need_Helpers_Performance_UK_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","7508332180902","AOD_Need_Helpers_Performance_UK_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","4128221550502","AOD_Need_Helpers_Time_UK_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","4353315750502","AOD_Need_Helpers_Value_UK_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","6864548830602","AOD_Need_Helpers_Time_UK_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","4043496030002","AOD_Need_Helpers_Value_UK_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9900951540002","AOD_Need_Helpers_Time_UK_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9071611580202","AOD_Need_Helpers_EOU_UK_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","5766708840202","AOD_Need_Helpers_EOU_UK_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","7023071010202","AOD_Need_Helpers_EOU_UK_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9364220530702","AOD_Need_Helpers_Time_UK_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","7281755210002","AOD_Need_Helpers_EOU_UK_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","7159546000502","AOD_Need_Helpers_Value_UK_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9806346040002","AOD_Need_Helpers_Time_UK_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","2126806070702","AOD_Need_Helpers_Performance_UK_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","4256287040702","AOD_Need_Helpers_Value_UK_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","3385343390802","AOD_Need_Helpers_Performance_UK_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","2487319830402","AOD_Need_Helpers_EOU_UK_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","5082837260602","AOD_Need_Helpers_Value_UK_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9099834430102","AOD_Need_Helpers_Time_UK_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","1046653250502","AOD_Need_Helpers_EOU_UK_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","9599834730702","AOD_Need_Helpers_Performance_UK_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","5464896020602","AOD_Need_Helpers_Performance_UK_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","1031934430302","AOD_Need_Helpers_Value_UK_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","4534861050502","AOD_DIY_Performance_UK_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","6521455010302","Crucial_UK_Zenith","UK","Europe/London","1695443590102","","Crucial_UK_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","4940.00","9065059330702","Crucial lookalike segments","","03-Apr-2017","30-Apr-2017","4940.00","7924773090702","AOD_DIY_Time_UK_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
